ID,Name,Ingredient 1,Ingredient 1 Quantity,Ingredient 1 Unit,Ingredient 1 Real Weight (g),Ingredient 1 Omittable,Ingredient 1 Exchangeable With,Ingredient 2,Ingredient 2 Quantity,Ingredient 2 Unit,Ingredient 2 Real Weight (g),Ingredient 2 Omittable,Ingredient 2 Exchangeable With,Ingredient 3,Ingredient 3 Quantity,Ingredient 3 Unit,Ingredient 3 Real Weight (g),Ingredient 3 Omittable,Ingredient 3 Exchangeable With,Ingredient 4,Ingredient 4 Quantity,Ingredient 4 Unit,Ingredient 4 Real Weight (g),Ingredient 4 Omittable,Ingredient 4 Exchangeable With,Ingredient 5,Ingredient 5 Quantity,Ingredient 5 Unit,Ingredient 5 Real Weight (g),Ingredient 5 Omittable,Ingredient 5 Exchangeable With,Ingredient 6,Ingredient 6 Quantity,Ingredient 6 Unit,Ingredient 6 Real Weight (g),Ingredient 6 Omittable,Ingredient 6 Exchangeable With,Ingredient 7,Ingredient 7 Quantity,Ingredient 7 Unit,Ingredient 7 Real Weight (g),Ingredient 7 Omittable,Ingredient 7 Exchangeable With,Ingredient 8,Ingredient 8 Quantity,Ingredient 8 Unit,Ingredient 8 Real Weight (g),Ingredient 8 Omittable,Ingredient 8 Exchangeable With,Ingredient 9,Ingredient 9 Quantity,Ingredient 9 Unit,Ingredient 9 Real Weight (g),Ingredient 9 Omittable,Ingredient 9 Exchangeable With,Ingredient 10,Ingredient 10 Quantity,Ingredient 10 Unit,Ingredient 10 Real Weight (g),Ingredient 10 Omittable,Ingredient 10 Exchangeable With,Ingredient 11,Ingredient 11 Quantity,Ingredient 11 Unit,Ingredient 11 Real Weight (g),Ingredient 11 Omittable,Ingredient 11 Exchangeable With,Ingredient 12,Ingredient 12 Quantity,Ingredient 12 Unit,Ingredient 12 Real Weight (g),Ingredient 12 Omittable,Ingredient 12 Exchangeable With,Ingredient 13,Ingredient 13 Quantity,Ingredient 13 Unit,Ingredient 13 Real Weight (g),Ingredient 13 Omittable,Ingredient 13 Exchangeable With,Ingredient 14,Ingredient 14 Quantity,Ingredient 14 Unit,Ingredient 14 Real Weight (g),Ingredient 14 Omittable,Ingredient 14 Exchangeable With,Ingredient 15,Ingredient 15 Quantity,Ingredient 15 Unit,Ingredient 15 Real Weight (g),Ingredient 15 Omittable,Ingredient 15 Exchangeable With,Ingredient 16,Ingredient 16 Quantity,Ingredient 16 Unit,Ingredient 16 Real Weight (g),Ingredient 16 Omittable,Ingredient 16 Exchangeable With,Ingredient 17,Ingredient 17 Quantity,Ingredient 17 Unit,Ingredient 17 Real Weight (g),Ingredient 17 Omittable,Ingredient 17 Exchangeable With,Ingredient 18,Ingredient 18 Quantity,Ingredient 18 Unit,Ingredient 18 Real Weight (g),Ingredient 18 Omittable,Ingredient 18 Exchangeable With,Ingredient 19,Ingredient 19 Quantity,Ingredient 19 Unit,Ingredient 19 Real Weight (g),Ingredient 19 Omittable,Ingredient 19 Exchangeable With,Ingredient 20,Ingredient 20 Quantity,Ingredient 20 Unit,Ingredient 20 Real Weight (g),Ingredient 20 Omittable,Ingredient 20 Exchangeable With,Ingredient 21,Ingredient 21 Quantity,Ingredient 21 Unit,Ingredient 21 Real Weight (g),Ingredient 21 Omittable,Ingredient 21 Exchangeable With,Ingredient 22,Ingredient 22 Quantity,Ingredient 22 Unit,Ingredient 22 Real Weight (g),Ingredient 22 Omittable,Ingredient 22 Exchangeable With,Ingredient 23,Ingredient 23 Quantity,Ingredient 23 Unit,Ingredient 23 Real Weight (g),Ingredient 23 Omittable,Ingredient 23 Exchangeable With,Ingredient 24,Ingredient 24 Quantity,Ingredient 24 Unit,Ingredient 24 Real Weight (g),Ingredient 24 Omittable,Ingredient 24 Exchangeable With,Ingredient 25,Ingredient 25 Quantity,Ingredient 25 Unit,Ingredient 25 Real Weight (g),Ingredient 25 Omittable,Ingredient 25 Exchangeable With,Ingredient 26,Ingredient 26 Quantity,Ingredient 26 Unit,Ingredient 26 Real Weight (g),Ingredient 26 Omittable,Ingredient 26 Exchangeable With,Ingredient 27,Ingredient 27 Quantity,Ingredient 27 Unit,Ingredient 27 Real Weight (g),Ingredient 27 Omittable,Ingredient 27 Exchangeable With,Ingredient 28,Ingredient 28 Quantity,Ingredient 28 Unit,Ingredient 28 Real Weight (g),Ingredient 28 Omittable,Ingredient 28 Exchangeable With,Ingredient 29,Ingredient 29 Quantity,Ingredient 29 Unit,Ingredient 29 Real Weight (g),Ingredient 29 Omittable,Ingredient 29 Exchangeable With,Ingredient 30,Ingredient 30 Quantity,Ingredient 30 Unit,Ingredient 30 Real Weight (g),Ingredient 30 Omittable,Ingredient 30 Exchangeable With,Preparation Instruction,Difficulty,Preparation Time (min),Other time (min),Popularity,Source,Meal Category (1:n)
1138,Dänisches Omelett mit Pumpernickel,Eier,2,Stück,116,0,,Schinkenspeck (Scheiben),40,g,40,0,,Süße Sahne,25,ml,25,0,,Tomate (rot),"1
",Stück,96,0,,Schnittlauch,1,EL,4,0,,Pfeffer (schwarz),2,Prise,1,1,,Pumpernickel,2,Stück,"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Die Scheiben Schinkenspeck in eine heiße Pfanne legen und knusprig werden lassen. Anschließend den Schinkenspeck  herausnehmen und warm halten. Eier aufschlagen, mit der Sahne verquirlen, pfeffern. Die Eiermasse in die Pfanne mit dem Fett vom Schinkenspeck geben. Kurz etwas verrühren, abdecken und auf der kleinst möglichen Flamme sehr langsam stocken lassen.Die Tomaten entkernen und würfeln. Wenn die Eiermasse gestockt ist, den knusprigen Frühstücksspeck in die Mitte auf die Eiermasse geben, die klein gewürfelten Tomaten und den fein geschnittenen Schnittlauch darüber streuen. Damit nun die Pumpernickel belegen. 
",1,"15
",0,20,,1
1139,Salami-Gurke-Vollkorntoast,Toastbrot (Vollkorn),2,Stück,60,0,,Hüttenkäse,50,g,50,"0
",,Pfeffer (schwarz),1,Prise,"0,2",0,,Salatgurke,30,g,30,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollkorntoast mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Gurke belegen. Guten Appetit,1,3,0,20,,1
1140,Salami-Tomate-Vollkorntoast,Toastbrot (Vollkorn),2,Stück,60,0,,Hüttenkäse,50,g,50,0,,Pfeffer (schwarz),1,Prise,"0,2",0,,Tomate,1,Stück,96,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollkorntoast mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Tomate belegen. Der Rest der Tomate kann gesnackt werden. Guten Appetit,1,3,0,20,,1
1141,Salami-Radieschen-Vollkorntoast,Toastbrot (Vollkorn),2,Stück,60,0,,Hüttenkäse,50,g,50,0,,Pfeffer (schwarz),1,Prise,"0,2",0,,Radieschen,50,g,50,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollkorntoast mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Radieschen belegen. Der Rest der Radieschen kann gesnackt werden. Guten Appetit,1,3,0,20,,1
1142,Salami-Gurke-Vollkorntoast,Toastbrot (Vollkorn),2,Stück,60,0,,Hüttenkäse,50,g,50,"0
",,Pfeffer (schwarz),1,Prise,"0,2",0,,Salatgurke,30,g,30,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vollkorntoast mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Gurke belegen. Guten Appetit,1,3,0,20,,1
1143,Salami-Gurke-Pumpernickel,Pumpernickel,2,Stück,80,0,,Hüttenkäse,50,g,50,"0
",,Pfeffer (schwarz),1,Prise,"0,2",0,,Salatgurke,30,g,30,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpernickel mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Gurke belegen. Guten Appetit,1,3,0,20,,1
1144,Salami-Tomate-Pumpernickel,Pumpernickel,2,Stück,80,0,,Hüttenkäse,50,g,50,0,,Pfeffer (schwarz),1,Prise,"0,2",0,,Tomate,1,Stück,96,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpernickel mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Tomate belegen. Der Rest der Tomate kann gesnackt werden. Guten Appetit,1,3,0,20,,1
1145,Salami-Pumpernickel,Pumpernickel,2,Stück,80,0,,Hüttenkäse,50,g,50,0,,Pfeffer (schwarz),1,Prise,"0,2",0,,Radieschen,50,g,50,0,,Salami,1,Scheibe,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpernickel mit Frischkäse bestreichen und 2 Prisen Pfeffer drüber streuen. Jetzt mit Salami und Radieschen belegen. Der Rest der Radieschen kann gesnackt werden. Guten Appetit,1,3,0,20,,1
1146,Frischkäse-Pumpernickel,Pumpernickel,2,Stück,80,0,,Hüttenkäse,70,g,70,0,,Pfeffer (schwarz),1,Prise,"0,2",0,,Salatgurke,30,g,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pumpernickel mit Frischkäse bestreichen. Jetzt mit Gurke belegen und 2 Prisen Pfeffer drüber streuen. Guten Appetit,1,3,0,20,,1
1147,Avocado-Ei-Pumpernickel,Pumpernickel,2,Stück,80,0,,Avocado,"0.5
",Stück,82,0,,Eier,2,Stück,116,0,,Butter,10,g,10,0,,Pfeffer (schwarz),1,Prise,"0,5",0,,,"
",,,,,,"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butter in der Pfanne erhitzen, Eier dazu geben und anbraten. Pumpernickel mit der Avocado bestreichen. Am Ende eine Prise Pfeffer drüber und fertig.",1,10,0,20,,1
1148,Tomaten-Ei-Pummpernickel,Pumpernickel,2,Stück,80,0,,Tomate,100,g,100,0,,Eier,2,Stück,116,0,,Butter,10,g,10,0,,Pfeffer (schwarz),1,Prise,"0,5",0,,,"
",,,,,,"
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Butter in der Pfanne erhitzen, Eier dazu geben und anbraten. Pumpernickel mit Eiern und Tomaten belegen. Am Ende eine Prise Pfeffer drüber und fertig.",1,10,0,20,,1
1149,Zucchini-Omelett,Eier,2,Stück,116,0,,Zucchini,1,Stück,209,0,,"Milch (fettarm 1,5% Fett)",2,EL,25,0,,Geriebener Käse,25,g,25,0,,Pfeffer (schwarz),1,Prise,"0,5",1,,Jod-Salz,1,Prise,"0,2",1,,Petersilie,1,TL,2,1,,Olivenöl,1,EL,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Die Zucchini waschen und trocken tupfen, Stiel und Blütenansatz entfernen und die Zucchini in feine Stifte schneiden. Öl in einer Pfanne erhitzen und die Zucchini darin goldbraun braten. Mit Salz und Pfeffer würzen. Die Herdplatte auf eine kleine Stufe schalten. Die Eier mit Milch, Käse und der Petersilie verquirlen und die Mischung über die Zucchini gießen. Den Deckel auflegen und das Omelett auf kleiner Stufe stocken lassen.",1,20,0,20,,1
1150,Thunfisch-Omelette,Eier,3,Stück,174,"0
",,Zwiebel,1,Stück,92,1,,Thunfisch (Dose),100,g,100,0,,Olivenöl,1,EL,10,0,,Pfeffer (schwarz),"1
",Prise,"0,5","1
",,Jod-Salz,1,Prise,"0,2","1
",,Petersilie,"1
",TL,2,"1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Die gewürfelten Zwiebeln in dem Olivenöl anschwitzen, den Thunfisch zugeben und mit der gehackten Petersilie bestreuen. Die gequirlten und gewürzten Eier darüber gießen und stocken lassen. Das Omelett zusammenrollen oder flach lassen und servieren.",1,"20

",0,20,,1
1151,Champignon-Omelette,Eier,3,Stück,174,"0
",,Zwiebel,1,Stück,92,1,,Champignons,"70
",g,70,0,,Butter,15,g,15,0,,Pfeffer (schwarz),"1
",Prise,"0,5","1
",,Petersilie,"1
",TL,1,"1
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628,"Zuerst die Eier aufschlagen und neben das Kochfeld stellen.Anchließend Champignons und Petersilie zerkleinern und neben das Kochfeld stellen. Pfanne auf mittlere Temperatur erhitzen. Die Hälfte der Butter hinein geben und die Champignons braten. Champignons herausnehmen, etwas Pfeffer darüber streuen. Den Rest der Butter in die Pfanne geben, Eimasse hinein geben, warten. Nicht rühren! Wenn die Masse oben noch etwas flüssig ist, Champignons verteilen und Kräuter darüber streuen.Einen flachen Topfdeckel auf die Pfanne legen, Herd ausschalten, Omelette ca. 1-2 Minuten zuende garen. Nicht zu lange, es soll nicht austrocknen.",1,10,0,20,,1
839,Tomatensuppe mit Reis,Tomate (rot),120,g,120,0,0,Zwiebel,"0,25",Stück,23,0,0,Olivenöl,2,TL,6,0,0,"Kräuter (TK, italienisch)","0,5",TL,1,0,0,Basmati-Reis,30,g,30,0,0,Gemüsebrühe,150,ml,150,0,0,Tomatenmark,1,TL,5,0,0,Jod-Salz,1,Prise,1,0,0,Petersilie,10,g,10,0,0,Crème Légère,"1,5",TL,"7,5",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Tomaten und Zwiebel waschen und würfeln. Das Öl im Topf erhitzen, Zwiebel und Kräuter dazugeben und kurz anbraten, bis die Zwiebeln weich werden. Nun den Reis untermischen und rühren, bis alle Körner vom Öl überzogen sind. Tomaten und Brühe dazugeben und die Suppe zum Kochen bringen. Mit Salz, Pfeffer, Zucker und Tomatenmark würzen und die Suppe ca. 30 Minuten köcheln lassen. Nun die Petersilie hacken, und gemeinsam mit der Crème Légère untermischen und die Suppe nochmal abschmecken. ",1,30,0,20,,"2,3"
813,Reis-Hackfleisch-Pfanne,Rinderhackfleisch,125,g,125,0,0,Paprikaschote,125,g,125,0,0,Basmati-Reis,75,g,75,0,0,Passierte Tomaten,125,g,125,0,0,Gemüsebrühe,"0,5",TL,2,0,0,Tomatenmark,25,g,25,0,0,Jod-Salz,1,Prise,1,0,0,Paprikapulver,1,Prise,"0,2",0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hackfleisch mit Salz, Pfeffer, Paprika würzen und anbraten, Paprika und Reis hinzugeben und kurz mit anbraten. Tomatenmark dazugeben und kurz anschwitzen lassen. Nun kommen die Tomaten und die Brühe hinzu und es wird zum Kochen gebracht. 25 Min. köcheln lassen und evtl. noch mit etwas Curryketchup abschmecken.",1,30,0,23,,"2,3"
722,Lachs-Reis-Pfanne,Basmati-Reis,60,g,60,0,0,Lachsfilet,100,g,100,0,0,Olivenöl,2,TL,6,0,0,Blumenkohl,50,g,50,0,0,Brokkoli,50,g,50,0,0,Gemüsebrühe,"0,5",TL,1,0,0,Süße Sahne,25,ml,25,0,0,Petersilie,1,TL,2,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reis nach Packungsanweisung zubereiten. Nun Lachs in Würfel schneiden, in heißem Öl anbraten und warmstellen. Blumenkohl und Brokkoli waschen, abtropfen lassen, in kleine Röschen schneiden, in den Bratensatz geben und anschwitzen. Mit Gemüsebrühe und Sahne angießen und 10 Min. garen lassen. Die Lachswürfel hinzugeben und ziehen lassen, Blumenkohl und Brokkoli müssen gar und weich werden! Den fertigen Reis und die Kräuter hinzugeben, kurz ziehen lassen und mit Salz und Pfeffer pikant abschmecken.",1,25,0,24,,"2,3"
659,Brokkoli - Blumenkohl - Pfanne mit Reis,Brokkoli,"0,25",Stück,85,0,0,Blumenkohl,"0,25",Stück,195,0,0,Hackfleisch (gemischt),70,g,70,0,0,Süße Sahne,50,ml,50,0,0,Jod-Salz,1,Prise,1,0,0,Basmati-Reis,50,g,50,0,0,Olivenöl,1,TL,3,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reis nach Packungsanleitung kochen. Brokkoli und Blumenkohl putzen und die Stiele und Röschen separat legen. Das Hackfleisch in einer Pfanne in Öl braten. Die Gemüsestiele dazugeben, mit 125ml Wasser ablöschen und alles 15 Min. zugedeckt kochen, dann die Röschen dazugeben, mit Salz & Pfeffer würzen und das Gericht 15 Min. zugedeckt köcheln lassen. Den Reis abgießen und für die letzten 10 Min. mit in die Pfanne geben. Zum Schluss die Sahne unterrühren, nochmal aufkochen lassen, abschmecken und servieren.",1,25,0,35,,"2,3"
625,Reis-Hack-Pfanne mit Paprika,Hackfleisch (gemischt),125,g,125,0,0,Paprika (rot),1,Stück,155,0,0,Zwiebel,1,Stück,50,0,0,Passierte Tomaten,125,ml,125,0,0,Tomatenmark,1,TL,5,0,0,Olivenöl,1,TL,3,0,0,Rote Chili,"0,5",Stück,5,0,0,Basmati-Reis,60,g,60,0,0,Jod-Salz,1,Prise,1,0,0,Thymian,1,Prise,"0,2",0,0,Knoblauchzehe,"0,5",Stück,"1,5",0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,,0,,0,0,0,Ajvar,"0,5",TL,4,0,0,Pfeffer,1,Prise,1,0,0,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Reis nach Anleitung kochen. Öl in einem Topf erhitzen und das Hackfleisch krümelig anbraten. Gewürfelte Zwiebeln und Tomatenmark zugeben und ebenfalls kurz anrösten. Die in Streifen geschnittenen Paprikastreifen zugeben und weitere 3 Min. mitbraten. Mit den passierten und den gestückelten Tomaten ablöschen und evtl. noch etwas Brühe angießen. Wer noch mehr Gemüse will, kann dieses nun noch zufügen. Alles mit den Gewürzen abschmecken und 13 Min. köcheln lassen. Dann den gekochten Reis unterrühren, gut durchziehen lassen und ggf. nochmals abschmecken.",1,25,0,36,,"2,3"
624,Paprika - Putenpfanne,Basmati-Reis,50,g,50,0,0,Putenbrust,120,g,120,0,0,Paprika (rot),1,Stück,155,0,0,Zwiebel,"0,5",Stück,46,0,0,Knoblauchzehe,"0,5",Zehe,"1,5",0,0,Tomatenmark,1,EL,15,0,0,Gemüsebrühe,1,TL,3,0,0,Paprikapulver,1,Prise,"0,2",0,0,Olivenöl,1,TL,3,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fleisch, Paprika und Zwiebel in mundgerechte Stücke schneiden. Öl in eine Pfanne geben, den Knoblauch direkt hinein pressen und mit dem Fleisch zusammen anbraten. Wer mehr Knoblauch mag, kann natürlich mehr hinein tun. Die Paprika und Zwiebel dazugeben, etwas anbraten lassen, mit der Brühe ablöschen und den Reis dazugeben. Paprikapulver nach Geschmack dazugeben und nun so lange köcheln lassen, bis der Reis gar ist, dauert 23 Min.",1,30,0,47,,"2,3"
275,Hähnchen - Pfirsich Auflauf,Brokkoli,150,g,150,0,0,Pfirsich,2,Stück,240,0,0,Hähnchen (Brust),180,g,180,0,0,Olivenöl,1,TL,3,0,0,Sojasauce,1,TL,5,0,0,Paprikapulver,2,TL,4,0,0,Geriebener Käse,30,g,30,0,0,Basmati-Reis,2,EL,25,0,0,Currypulver,"0,5",TL,1,0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brokkoli in Salzwasser bissfest kochen. Pfirsiche würfeln. Filet trocken tupfen und im Öl rundum anbraten, mit Sojasauce und Curry würzen. In eine Auflaufform legen, Pfirsiche und Käse darauf verteilen. Mit Paprika bestäuben und 25 Min. im auf 200°C vorgeheizten Ofen überbacken. Fertig. Guten Appetit!",1,30,0,59,,"2,3"
622,Hackfleisch - Paprika Reiseintopf,Paprika (rot),1,Stück,155,0,0,Zwiebel,"0,25",Stück,23,0,0,Hackfleisch (gemischt),125,g,125,0,0,Gemüsebrühe,"0,5",TL,2,0,0,Basmati-Reis,50,g,50,0,0,Tomatenmark,1,TL,5,0,0,Jod-Salz,1,Prise,1,0,0,Olivenöl,1,TL,3,0,0,Paprikapulver,1,Prise,"0,2",0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Paprika in Streifen schneiden, Zwiebeln klein hacken. Hackfleisch in Öl krümelig anbraten. Mit Salz, Pfeffer, Paprika würzen. Zwiebeln und Paprika zugeben und Brühe mit etwas Wasser zugießen. Bei geschlossenem Topf bei mittlerer Hitze köcheln lassen, gelegentlich umrühren. Zeitgleich den Kochbeutelreis in Salzwasser fast gar kochen, er sollte noch etwas körnig sein. Paprika - Hack mit Tomatenmark und einer Prise Zucker abschmecken. Reis unterrühren und ziehen lassen, bis der Reis die Flüssigkeit aufgesogen hat.",1,15,0,48,,"2,3"
599,Reis-Pfanne mit Paprika,Hackfleisch (gemischt),100,g,100,0,0,Zwiebel,1,Stück,92,0,0,Paprika (rot),1,Stück,155,0,0,Basmati-Reis,50,g,50,0,0,Gemüsebrühe,1,TL,3,0,0,Jod-Salz,1,Prise,1,0,0,Pfeffer (schwarz),1,Prise,"0,2",0,0,Paprikapulver,1,Prise,"0,2",0,0,Olivenöl,"0,5",TL,"1,5",0,0,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Das Hackfleisch im erhitzten Öl in einer hohen Pfanne anbraten. Die Zwiebeln würfeln, hinzufügen und kurz mitbraten. Anschließend den Reis untermischen. Mit der Gemüsebrühe und etwas Wasser auffüllen und bei geschlossenem Deckel 10 Min. garen. Zeitgleich die Paprikaschoten waschen, entkernen und in kleine Stücke schneiden. Diese ebenfalls in die Pfanne geben und alles zusammen weitere 10 Min. dünsten. Die Reispfanne mit Salz, Pfeffer und dem Paprikapulver abschmecken.",1,10,0,60,,"2,3"
